model,method,panel,veri_turu,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,EMBEDDED,CFTR,TEMİZLENMİŞ,111,30,88,23,0.8260869565217391,0.9,0.6166666666666667,0.8571428571428571,0.9473684210526316,0.2654971220267957,0.948102740819937,0.763157894736842
TabPFN,FILTER_ANOVA + WRAPPER_RFE,MASTER,TEMİZLENMİŞ,2931,52,2344,587,0.8432708688245315,0.899343544857768,0.7727486955058072,0.8491735537190083,0.955813953488372,0.5711995289334522,0.9297525646567644,0.8615316249444527
TabPFN,FILTER_ANOVA + WRAPPER_RFE,KANSER,TEMİZLENMİŞ,388,50,310,78,0.8717948717948718,0.913793103448276,0.8318965517241379,0.8548387096774194,0.9814814814814816,0.6932090265427064,0.9148391136806424,0.8773148148148149
TabPFN,FILTER_ANOVA + WRAPPER_RFE,PAH,TEMİZLENMİŞ,372,47,297,75,0.84,0.9104477611940298,0.5802238805970149,0.8472222222222222,0.9838709677419356,0.266028755201161,0.9340273278607218,0.7791563275434242
TabPFN,FILTER_ANOVA + WRAPPER_RFE,CFTR,TEMİZLENMİŞ,111,49,88,23,0.8695652173913043,0.9230769230769232,0.7472527472527473,0.9,0.9473684210526316,0.5034965460952284,0.9579551905717676,0.8157894736842104
TabPFN,FILTER_ANOVA + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,52,2344,587,0.8415672913117547,0.8996763754045307,0.7615790783905245,0.8390342052313883,0.9697674418604652,0.5653843357944641,0.9201980588421872,0.8479632647015256
TabPFN,FILTER_ANOVA + EMBEDDED,KANSER,TEMİZLENMİŞ,388,50,310,78,0.8717948717948718,0.913793103448276,0.8318965517241379,0.8548387096774194,0.9814814814814816,0.6932090265427064,0.8869190469731563,0.8657407407407407
TabPFN,FILTER_ANOVA + EMBEDDED,PAH,TEMİZLENMİŞ,372,46,297,75,0.84,0.9117647058823528,0.5273109243697479,0.8378378378378378,1.0,0.2538682029106135,0.9346505570601674,0.7630272952853597
TabPFN,FILTER_ANOVA + EMBEDDED,CFTR,TEMİZLENMİŞ,111,49,88,23,0.8695652173913043,0.9230769230769232,0.7472527472527473,0.9,0.9473684210526316,0.5034965460952284,0.9566867007196862,0.8026315789473684
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE,MASTER,TEMİZLENMİŞ,2931,39,2344,587,0.8330494037478705,0.8948497854077253,0.7449455538608875,0.8306772908366534,0.9697674418604652,0.5388127895747608,0.9235456528484298,0.853014368241742
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE,KANSER,TEMİZLENMİŞ,388,39,310,78,0.8717948717948718,0.912280701754386,0.8370927318295739,0.8666666666666667,0.9629629629629628,0.6897247020435424,0.8738883419764049,0.864969135802469
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE,PAH,TEMİZLENMİŞ,372,51,297,75,0.8266666666666667,0.9051094890510948,0.4525547445255474,0.8266666666666667,1.0,0.0,0.9302546244647908,0.7568238213399503
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE,CFTR,TEMİZLENMİŞ,111,46,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.3947368421052631,0.930896599643544,0.75
TabPFN,FILTER_MUTUAL_INFO + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,41,2344,587,0.8347529812606473,0.8951351351351351,0.7527884511017041,0.8363636363636363,0.9627906976744186,0.5440839969493905,0.9266245970491568,0.851947859576359
TabPFN,FILTER_MUTUAL_INFO + EMBEDDED,KANSER,TEMİZLENMİŞ,388,40,310,78,0.8974358974358975,0.9298245614035088,0.8696741854636592,0.8833333333333333,0.9814814814814816,0.7556542691506458,0.8695606361022041,0.8611111111111112
TabPFN,FILTER_MUTUAL_INFO + EMBEDDED,PAH,TEMİZLENMİŞ,372,53,297,75,0.8266666666666667,0.9051094890510948,0.4525547445255474,0.8266666666666667,1.0,0.0,0.9221927902867072,0.7332506203473945
TabPFN,FILTER_MUTUAL_INFO + EMBEDDED,CFTR,TEMİZLENMİŞ,111,47,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.3947368421052631,0.9201196572876544,0.7236842105263157
TabPFN,WRAPPER_RFE + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,33,2344,587,0.8432708688245315,0.9002169197396963,0.7675687773301656,0.8434959349593496,0.9651162790697676,0.5704687617323009,0.9124972819060138,0.8472226336838987
TabPFN,WRAPPER_RFE + EMBEDDED,KANSER,TEMİZLENMİŞ,388,31,310,78,0.8846153846153846,0.9203539823008848,0.8555258283597448,0.8813559322033898,0.9629629629629628,0.7217951267331445,0.8502178507467233,0.8533950617283951
TabPFN,WRAPPER_RFE + EMBEDDED,PAH,TEMİZLENMİŞ,372,36,297,75,0.8133333333333334,0.8970588235294118,0.4485294117647059,0.8243243243243243,0.9838709677419356,-0.053230429642548,0.922292565905205,0.727047146401985
TabPFN,WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,37,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.3947368421052631,0.9453285127596676,0.7763157894736842
TabPFN,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,55,2344,587,0.8398637137989778,0.8980477223427332,0.7625159246634301,0.8414634146341463,0.9627906976744186,0.5600189204735442,0.9286005224669308,0.8603762405569545
TabPFN,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,KANSER,TEMİZLENMİŞ,388,51,310,78,0.8974358974358975,0.9310344827586208,0.8655172413793104,0.8709677419354839,1.0,0.762000762001143,0.8762117157950585,0.8680555555555556
TabPFN,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,PAH,TEMİZLENMİŞ,372,50,297,75,0.8266666666666667,0.9051094890510948,0.4525547445255474,0.8266666666666667,1.0,0.0,0.9354149739342468,0.7741935483870968
TabPFN,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,54,88,23,0.8695652173913043,0.9230769230769232,0.7472527472527473,0.9,0.9473684210526316,0.5034965460952284,0.9571794971725716,0.8157894736842105
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,42,2344,587,0.8364565587734242,0.89587852494577,0.7574630719966946,0.8394308943089431,0.9604651162790696,0.5495690792147874,0.9282383772224796,0.8540512516664198
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,KANSER,TEMİZLENMİŞ,388,40,310,78,0.8974358974358975,0.9298245614035088,0.8696741854636592,0.8833333333333333,0.9814814814814816,0.7556542691506458,0.8701157453513391,0.8665123456790123
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,PAH,TEMİZLENMİŞ,372,57,297,75,0.84,0.9117647058823528,0.5273109243697479,0.8378378378378378,1.0,0.2538682029106135,0.9285374702517388,0.7593052109181142
TabPFN,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,51,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.3947368421052631,0.9377175120136554,0.736842105263158
