model,veri_turu,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,ORİJİNAL_VERİ_COMBINED,FILTER_ANOVA + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,47,2344,587,0.8466780238500852,0.9017467248908297,0.7764547577942521,0.8497942386831275,0.9604651162790697,0.5810937839995601,0.9228291018830599,0.8583469115686565
TabPFN,ORİJİNAL_VERİ_COMBINED,FILTER_ANOVA + EMBEDDED,KANSER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,388,49,310,78,0.8589743589743589,0.9026548672566371,0.8234204568841326,0.864406779661017,0.9444444444444444,0.6570824601984488,0.9056969076853058,0.8634259259259259
TabPFN,ORİJİNAL_VERİ_COMBINED,FILTER_ANOVA + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,50,297,75,0.88,0.9323308270676691,0.7014595311808933,0.8732394366197183,1.0,0.5183522522584925,0.9304144716400651,0.781637717121588
TabPFN,ORİJİNAL_VERİ_COMBINED,FILTER_ANOVA + EMBEDDED,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,53,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.8764948610312795,0.6447368421052632
