model,k,method,panel,veri_turu,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,20,WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,24,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9544991666671636,0.8026315789473684
TabPFN,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,36,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9318022729176385,0.75
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,CFTR,TEMİZLENMİŞ,111,32,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9533713471182916,0.8026315789473684
TabPFN,30,FILTER_ANOVA,MASTER,TEMİZLENMİŞ,2931,30,2344,587,0.8194207836456558,0.8862660944206009,0.7241247827474906,0.8227091633466136,0.9604651162790697,0.4950653422245226,0.9037891506578339,0.814116427195971
TabPFN,30,FILTER_MUTUAL_INFO,MASTER,TEMİZLENMİŞ,2931,30,2344,587,0.8347529812606473,0.8951351351351351,0.7527884511017041,0.8363636363636363,0.9627906976744186,0.5440839969493905,0.9123796704529383,0.8336690860613243
TabPFN,30,WRAPPER_RFE,MASTER,TEMİZLENMİŞ,2931,30,2344,587,0.8313458262350937,0.8934337997847147,0.7446760835658268,0.8316633266533067,0.9651162790697675,0.5332687906234251,0.9171300608494884,0.8335950229595616
TabPFN,30,EMBEDDED,MASTER,TEMİZLENMİŞ,2931,30,2344,587,0.8211243611584327,0.887459807073955,0.7258875798855252,0.8230616302186878,0.9627906976744186,0.5004477869470406,0.9001431956641461,0.821241297585543
TabPFN,30,FILTER_ANOVA + WRAPPER_RFE,MASTER,TEMİZLENMİŞ,2931,52,2344,587,0.82793867120954,0.8910463861920173,0.7410697518004621,0.8309859154929577,0.9604651162790697,0.5226561366105379,0.9204660021658029,0.8412827729225301
TabPFN,30,FILTER_ANOVA + EMBEDDED,MASTER,TEMİZLENMİŞ,2931,52,2344,587,0.838160136286201,0.8975188781014024,0.756451746743009,0.8370221327967807,0.9674418604651163,0.5547022859984826,0.9199975858599663,0.8453414308991261
TabPFN,30,FILTER_MUTUAL_INFO + WRAPPER_RFE,MASTER,TEMİZLENMİŞ,2931,45,2344,587,0.8364565587734242,0.896551724137931,0.7531539108494534,0.8353413654618473,0.9674418604651163,0.5493886101845299,0.9218905656714311,0.8480373278032884
