model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
XGBoost,20,WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,20,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9422228464961067,0.75
XGBoost,20,EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,20,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.962711568300618,0.8289473684210527
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,37,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9453285127596676,0.7763157894736842
XGBoost,20,FILTER_ANOVA + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,36,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9586629853046664,0.8157894736842105
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,32,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9385116454164846,0.7368421052631579
XGBoost,20,FILTER_MUTUAL_INFO + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,34,88,23,0.782608695652174,0.8648648648648649,0.6546546546546547,0.8888888888888888,0.8421052631578947,0.3143730417143384,0.962711568300618,0.8289473684210527
XGBoost,20,WRAPPER_RFE + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,34,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.950113201754883,0.7894736842105263
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,49,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9466429877583533,0.7763157894736842
XGBoost,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,CFTR,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,111,45,88,23,0.782608695652174,0.8648648648648649,0.6546546546546547,0.8888888888888888,0.8421052631578947,0.3143730417143384,0.9400653548649307,0.763157894736842
XGBoost,20,FILTER_ANOVA,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,20,310,78,0.8461538461538461,0.8909090909090909,0.8150197628458498,0.875,0.9074074074074074,0.6315315278804936,0.8542378860677657,0.8360339506172839
XGBoost,20,FILTER_MUTUAL_INFO,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,20,310,78,0.8205128205128205,0.8703703703703703,0.7893518518518519,0.8703703703703703,0.8703703703703703,0.5787037037037037,0.9312561292875801,0.8935185185185185
XGBoost,20,WRAPPER_RFE,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,20,310,78,0.8461538461538461,0.8928571428571429,0.8100649350649352,0.8620689655172413,0.9259259259259259,0.626368234149017,0.9033692337473057,0.8688271604938271
XGBoost,20,EMBEDDED,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,20,310,78,0.8589743589743589,0.8990825688073395,0.8325200078079251,0.8909090909090909,0.9074074074074074,0.6654138425867143,0.9225188115015596,0.878858024691358
XGBoost,20,FILTER_ANOVA + WRAPPER_RFE,KANSER,XGBOOST_Ordinal_Encoding_Eksik_Veri_Korundu,388,36,310,78,0.8589743589743589,0.9009009009009009,0.8282282282282283,0.8771929824561403,0.9259259259259259,0.6599670323600246,0.9005219747378479,0.8634259259259259
