model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,10,FILTER_ANOVA,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,10,2344,587,0.778534923339012,0.8617021276595744,0.6530732860520094,0.7941176470588235,0.9418604651162791,0.35803760000994705,0.8808322742935919,0.7717301140571767
TabPFN,10,FILTER_MUTUAL_INFO,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,10,2344,587,0.7904599659284497,0.867027027027027,0.6865255617062846,0.8101010101010101,0.9325581395348838,0.40645787056644167,0.876248242967324,0.7752851429417864
TabPFN,10,WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,10,2344,587,0.8262350936967632,0.8864142538975501,0.7584245182531228,0.8504273504273504,0.9255813953488372,0.5281737951796432,0.9087237273098331,0.8351873796474597
TabPFN,10,EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,10,2344,587,0.807495741056218,0.8788853161843515,0.7050028240672794,0.8151093439363817,0.9534883720930233,0.45648447492400673,0.8961221839299873,0.7934972596652348
TabPFN,10,FILTER_ANOVA + WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,15,2344,587,0.8126064735945485,0.8766816143497758,0.7433053461819801,0.8463203463203464,0.9093023255813953,0.4941896575836762,0.9039343411789902,0.8269515627314472
TabPFN,10,FILTER_ANOVA + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,14,2344,587,0.7955706984667802,0.8709677419354839,0.6895822316234796,0.81,0.9418604651162791,0.41953314339392994,0.9029285127956919,0.8095245148866834
TabPFN,10,FILTER_MUTUAL_INFO + WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,16,2344,587,0.82793867120954,0.8896174863387978,0.7498280481887039,0.8391752577319588,0.9465116279069767,0.5253303026910633,0.9055575894180551,0.8304769663753518
TabPFN,10,FILTER_MUTUAL_INFO + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,16,2344,587,0.8057921635434412,0.8771551724137931,0.7068702691337259,0.8172690763052208,0.9465116279069767,0.4528086811413756,0.8767688659416258,0.7858391349429714
TabPFN,10,WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,15,2344,587,0.8194207836456558,0.8830022075055187,0.7437399097229086,0.8403361344537815,0.9302325581395349,0.5043197170143627,0.9177504697566055,0.8422011553843874
TabPFN,10,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,18,2344,587,0.8023850085178875,0.8713968957871396,0.7224631537759227,0.8326271186440678,0.913953488372093,0.45810133494353694,0.9197424165936144,0.8430750999851875
