model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabNet,20,FILTER_ANOVA,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,20,2344,587,0.7052810902896082,0.7807351077313055,0.665692229190328,0.8579387186629527,0.7162790697674418,0.35549437140370427,0.838229742881056,0.7243371352392238
TabNet,20,FILTER_MUTUAL_INFO,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,20,2344,587,0.7444633730834753,0.8179611650485437,0.6946948682385575,0.8553299492385786,0.7837209302325582,0.39636219819242885,0.8713901249435433,0.7597763294326767
TabNet,20,WRAPPER_RFE,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,20,2344,587,0.7563884156729132,0.8266666666666667,0.7084622731614136,0.8632911392405064,0.7930232558139535,0.42369467672475253,0.8836099444056573,0.7907198933491335
TabNet,20,EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,20,2344,587,0.7410562180579217,0.8146341463414634,0.6926278076340084,0.8564102564102564,0.7767441860465116,0.39375504168248315,0.8882627606878915,0.7769589690416235
TabNet,20,FILTER_ANOVA + WRAPPER_RFE,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,34,2344,587,0.7512776831345827,0.8245192307692307,0.6988093229869545,0.8532338308457711,0.7976744186046512,0.4019502369940402,0.8884901916734104,0.7804547474448229
TabNet,20,FILTER_ANOVA + EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,37,2344,587,0.6899488926746167,0.7660668380462725,0.6532354392251565,0.8563218390804598,0.6930232558139535,0.33744850401782106,0.8890104995258935,0.7607021182047105
TabNet,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,31,2344,587,0.768313458262351,0.8329238329238329,0.7275730275730276,0.8828125,0.7883720930232558,0.4669345145335225,0.8774040427589356,0.7978299511183529
TabNet,20,FILTER_MUTUAL_INFO + EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,37,2344,587,0.7120954003407155,0.7813712807244502,0.679962448342275,0.880466472303207,0.7023255813953488,0.3962387966237918,0.9054267609041189,0.8027921789364538
TabNet,20,WRAPPER_RFE + EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,37,2344,587,0.7768313458262351,0.8372670807453416,0.74112676530492,0.8986666666666666,0.7837209302325582,0.4991665400145551,0.905428258230331,0.8282698859428235
TabNet,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,50,2344,587,0.7495741056218058,0.8182941903584673,0.707777232165535,0.8733509234828496,0.7697674418604651,0.4294211994093754,0.8688744332410561,0.7748037327803288
TabNet,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,MASTER,TABNET_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Ortalama,2931,48,2344,587,0.6950596252129472,0.7597315436241611,0.671241063187372,0.8984126984126984,0.6581395348837209,0.40327764943184774,0.9017446217193822,0.7983557991408681
TabNet,20,FILTER_ANOVA,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,20,297,75,0.7866666666666666,0.864406779661017,0.6822033898305084,0.9107142857142857,0.8225806451612904,0.38118549863923573,0.880848106615592,0.6712158808933002
TabNet,20,FILTER_MUTUAL_INFO,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,20,297,75,0.72,0.8173913043478261,0.6086956521739131,0.8867924528301887,0.7580645161290323,0.2465364311329439,0.9354157189112771,0.7406947890818859
TabNet,20,WRAPPER_RFE,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,20,297,75,0.7066666666666667,0.8103448275862069,0.5816430020283976,0.8703703703703703,0.7580645161290323,0.18513955613103641,0.8143112057457229,0.5645161290322581
TabNet,20,EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,20,297,75,0.64,0.7652173913043478,0.4968944099378882,0.8301886792452831,0.7096774193548387,0.014441464585193365,0.8503875688350784,0.5682382133995038
TabNet,20,FILTER_ANOVA + WRAPPER_RFE,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,35,297,75,0.7466666666666667,0.8455284552845529,0.5709123757904246,0.8524590163934426,0.8387096774193549,0.14222814671507497,0.8407667795565117,0.5781637717121588
TabNet,20,FILTER_ANOVA + EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,36,297,75,0.7466666666666667,0.8455284552845529,0.5709123757904246,0.8524590163934426,0.8387096774193549,0.14222814671507497,0.8503601709489981,0.6228287841191067
TabNet,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,34,297,75,0.68,0.7857142857142857,0.5770676691729323,0.88,0.7096774193548387,0.19925419255468715,0.861127562773073,0.6079404466501241
TabNet,20,FILTER_MUTUAL_INFO + EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,35,297,75,0.5733333333333334,0.6923076923076923,0.4983277591973244,0.8571428571428571,0.5806451612903226,0.0908284905821274,0.8464587154759488,0.5558312655086848
TabNet,20,WRAPPER_RFE + EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,37,297,75,0.7866666666666666,0.8709677419354839,0.6277915632754343,0.8709677419354839,0.8709677419354839,0.2555831265508685,0.8915228131629964,0.7133995037220844
TabNet,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,49,297,75,0.7866666666666666,0.8666666666666667,0.6666666666666667,0.896551724137931,0.8387096774193549,0.3410103851597585,0.8949509023991032,0.7034739454094293
TabNet,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,PAH,TABNET_Ordinal_Encoding_RobustScaler_Eksik_Veri_Ortalama,372,48,297,75,0.7733333333333333,0.859504132231405,0.6366486178398404,0.8813559322033898,0.8387096774193549,0.277435382665701,0.9227849631709224,0.7468982630272952
TabNet,30,FILTER_ANOVA,CFTR,TABNET_Ordinal_Encoding_StandardScaler_Eksik_Veri_Medyan,111,30,88,23,0.8260869565217391,0.9,0.6166666666666667,0.8571428571428571,0.9473684210526315,0.26549712202679576,0.8725757429704799,0.6710526315789473
