model,veri_turu,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,TEMİZLENMİŞ_COMBINED,WRAPPER_RFE,MASTER,TABPFN_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_Medyan,2931,30,2344,587,0.8398637137989778,0.8980477223427332,0.7625159246634301,0.8414634146341463,0.9627906976744186,0.5600189204735442,0.9129460412557184,0.8432824766701229
TabPFN,TEMİZLENMİŞ_COMBINED,WRAPPER_RFE,KANSER,TABPFN_Ordinal_Encoding_AL_Sifir_EK_Medyan,388,30,310,78,0.8974358974358975,0.9298245614035088,0.8696741854636592,0.8833333333333333,0.9814814814814815,0.7556542691506458,0.9037644227510125,0.871141975308642
TabPFN,TEMİZLENMİŞ_COMBINED,WRAPPER_RFE,PAH,TABPFN_Ordinal_Encoding_MinMaxScaler_Eksik_Veri_KNNImputer,372,30,297,75,0.8266666666666667,0.9037037037037037,0.5185185185185185,0.8356164383561644,0.9838709677419355,0.14284075309146563,0.9350211063298632,0.7667493796526055
TabPFN,TEMİZLENMİŞ_COMBINED,WRAPPER_RFE,CFTR,TABPFN_Ordinal_Encoding_AL_Sifir_EK_Medyan,111,30,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.9579551905717676,0.8157894736842104
